HTS,HTS Six-Digit,BEC Code,BEC Description,2015 Imports for Consumption,2016 Imports for Consumption,2017 Imports for Consumption,2018 Imports for Consumption,January through April 2019 Imports for Consumption,"Average Imports for 2015, 2016, and 2017"
7149041,71490,112,Consumption,0,0,0,0,0,0
7149042,71490,112,Consumption,0,0,0,0,0,0
7149044,71490,112,Consumption,8295274,5910081,6249802,7686176,2190259,6818385.5
7149046,71490,112,Consumption,57248,78205,200963,86469,42619,112138.6641
7149048,71490,112,Consumption,0,0,0,0,0,0
7149051,71490,112,Consumption,0,0,3100,0,0,1033.333374
7149061,71490,112,Consumption,146296,114505,316349,348831,310759,192383.3281
8011100,80111,111,Intermediate,307133,79200,16074,12894,4430,134135.6719
8011901,80119,111,Intermediate,6975,76776,23745,6156,2496,35832
8013100,80131,112,Consumption,0,0,0,0,0,0
8013200,80132,112,Consumption,2743912,1658245,2185918,2327784,0,2196025
8021100,80211,112,Consumption,41220,12565,14258,20555,2682,22681
8021200,80212,112,Consumption,236487,140182,126820,595353,17903,167829.6719
8022200,80222,112,Consumption,0,0,0,0,0,0
8023100,80231,112,Consumption,93115,27765,6160,0,2575,42346.66797
8023200,80232,112,Consumption,994470,222731,882019,2112510,345572,699740
8024100,80241,112,Consumption,2339222,3789277,2985612,2121814,248581,3038037
8024200,80242,112,Consumption,2791299,2148985,584924,115657,6840,1841736
8025100,80251,112,Consumption,0,0,0,2780800,0,0
8025200,80252,112,Consumption,0,9064,17657,35298,0,8907
8026200,80262,112,Consumption,682150,1103173,1658253,3804115,0,1147858.625
8028020,80280,112,Consumption,0,3695,0,0,0,1231.666626
8029010,80290,112,Consumption,0,0,0,0,0,0
8029015,80290,112,Consumption,0,0,0,24208,0,0
8031020,80310,112,Consumption,0,0,23345,0,0,7781.666504
8039000,80390,112,Consumption,1912378,1454957,1196489,2413304,375251,1521274.625
8041020,80410,112,Consumption,807020,1045366,700060,1129048,214846,850815.3125
8041040,80410,112,Consumption,1500427,1335370,1110944,1603832,281552,1315580.375
8041060,80410,112,Consumption,595992,887301,544236,668643,253622,675843
8041080,80410,112,Consumption,0,0,0,0,0,0
8042040,80420,112,Consumption,0,0,9533,5000,0,3177.666748
8042060,80420,112,Consumption,13466,0,0,3481,4500,4488.666504
8042080,80420,112,Consumption,2680,0,0,0,0,893.333313
8043020,80430,112,Consumption,0,0,0,0,0,0
8043040,80430,112,Consumption,0,0,21000,0,0,7000
8043060,80430,112,Consumption,387687,450066,756333,483046,190762,531362
8045040,80450,112,Consumption,0,0,3040,0,0,1013.333313
8045060,80450,112,Consumption,0,0,0,0,0,0
8045080,80450,112,Consumption,253042,313491,745985,677553,214516,437506
8051000,80510,112,Consumption,14175,0,2500,3325,0,5558.333496
8052100,80521,112,Consumption,0,0,369858,427029,77280,123286
8052200,80522,112,Consumption,0,0,0,0,0,0
8052900,80529,112,Consumption,0,0,0,0,0,0
8062010,80620,112,Consumption,565711,714196,549026,2756523,61190,609644.3125
8062020,80620,112,Consumption,126720,324150,12392,31880,0,154420.6719
8062090,80620,112,Consumption,0,196465,19334,20967,19125,71933
8081000,80810,112,Consumption,152268,5002917,4267059,4818660,562383,3140748
8083020,80830,112,Consumption,2306309,2341733,1940240,3089033,384529,2196094
8083040,80830,112,Consumption,13289957,14391098,13622962,11025484,2041892,13768006
8084020,80840,112,Consumption,27280,0,0,25065,0,9093.333008
8084040,80840,112,Consumption,2200,27880,0,0,0,10026.66699
8092900,80929,112,Consumption,0,0,10850,0,0,3616.666748
8093020,80930,112,Consumption,0,18866,0,0,0,6288.666504
8093040,80930,112,Consumption,0,37732,0,0,16740,12577.33301
8101020,81010,112,Consumption,2859,0,0,0,0,953
8101040,81010,112,Consumption,3500,0,33896,0,0,12465.33301
8102010,81020,112,Consumption,3450,0,0,0,0,1150
8103000,81030,112,Consumption,0,3365,0,0,0,1121.666626
8104000,81040,112,Consumption,0,6287,0,4970,0,2095.666748
8107000,81070,112,Consumption,40250,0,5430,0,0,15226.66699
8109027,81090,112,Consumption,0,2750,0,0,0,916.666687
8109046,81090,112,Consumption,4708315,3784020,5476553,5494219,0,4656296
8111000,81110,112,Consumption,4389345,3944153,2302535,2274725,155170,3545344.25
8112020,81120,112,Consumption,1171571,250987,254558,233041,0,559038.6875
8112040,81120,112,Consumption,1178822,1388386,1235384,631230,2429,1267530.625
8119010,81190,112,Consumption,48079,0,0,0,0,16026.33301
8119020,81190,112,Consumption,0,45023,6936,11560,9657,17319.66602
8119022,81190,112,Consumption,0,0,0,0,0,0
8119025,81190,112,Consumption,0,0,0,0,0,0
8119030,81190,112,Consumption,0,7204,0,0,0,2401.333252
8119035,81190,112,Consumption,0,67158,0,0,0,22386
8119040,81190,112,Consumption,0,0,0,0,0,0
8119050,81190,112,Consumption,0,0,0,0,0,0
8119052,81190,112,Consumption,4133,8074,34710,23557,13080,15639
8119055,81190,112,Consumption,0,26191,0,0,0,8730.333008
8119080,81190,112,Consumption,7313684,6118892,6015164,5297999,927120,6482580
8129010,81290,111,Intermediate,0,0,0,636656,217777,0
8129020,81290,111,Intermediate,0,0,0,0,0,0
8129030,81290,111,Intermediate,0,0,0,0,0,0
8129040,81290,111,Intermediate,0,0,0,0,0,0
8129050,81290,111,Intermediate,0,0,0,0,0,0
8129090,81290,111,Intermediate,74946,52860,427913,332510,125060,185239.6719
8131000,81310,112,Consumption,304172,246567,21801,6884,0,190846.6719
8132010,81320,112,Consumption,72128,118305,14749,0,0,68394
8132020,81320,112,Consumption,57014,151662,124568,69449,12136,111081.3359
8133000,81330,112,Consumption,9809954,8678717,9775810,11361341,2168288,9421494
8134010,81340,112,Consumption,26371,87131,211000,0,38750,108167.3359
8134015,81340,112,Consumption,0,0,0,0,0,0
8134020,81340,112,Consumption,28241152,26662576,21292260,26141328,4981801,25398662
8134030,81340,112,Consumption,87352,111487,102608,144144,0,100482.3359
8134040,81340,112,Consumption,381546,935058,1360492,1331606,251504,892365.3125
8134080,81340,112,Consumption,0,0,0,0,0,0
8134090,81340,112,Consumption,3322410,3754885,3198671,13141632,5693720,3425322
8135000,81350,112,Consumption,672099,881808,1045900,761726,162189,866602.3125
8140010,81400,111,Intermediate,159463,243046,288335,420679,54665,230281.3281
8140040,81400,111,Intermediate,0,0,0,0,0,0
8140080,81400,111,Intermediate,0,4206,5074,12642,0,3093.333252
10011100,100111,111,Intermediate,0,3300,0,0,0,1100
10019900,100199,111,Intermediate,56333,25500,10050,22703,0,30627.66602
10031000,100310,111,Intermediate,11664,2150,3193,0,0,5669
10039020,100390,111,Intermediate,0,0,12500,0,0,4166.666504
10039040,100390,111,Intermediate,230539,113852,72570,94717,32964,138987
10041000,100410,21,Intermediate,0,0,0,3520,0,0
10049000,100490,21,Intermediate,36869,14731,4554,15401,2676,18718
10059020,100590,21,Intermediate,0,0,0,388936,0,0
10059040,100590,21,Intermediate,254408,147413,131938,109273,2056,177919.6719
10062020,100620,111,Intermediate,0,0,564998,0,0,188332.6719
10062040,100620,111,Intermediate,662765,500489,662274,356019,148210,608509.3125
10063010,100630,122,Consumption,512132,204903,331781,218025,31950,349605.3438
10063090,100630,122,Consumption,4137130,3732705,7625629,28198916,8368430,5165154.5
10064000,100640,122,Consumption,103330,85248,40140,19620,0,76239.33594
10071000,100710,111,Intermediate,0,0,9600,0,0,3200
10079000,100790,111,Intermediate,104221,120667,110785,190472,5580,111891
10081000,100810,111,Intermediate,2942584,1174224,911609,541030,56415,1676139
10082100,100821,111,Intermediate,20925,39119,14225,24580,0,24756.33398
10082900,100829,111,Intermediate,1060445,562799,520599,716426,101822,714614.3125
10083000,100830,111,Intermediate,0,0,8020,0,0,2673.333252
10085000,100850,111,Intermediate,0,57760,0,4583,4920,19253.33398
10089001,100890,111,Intermediate,289767,173567,170048,196187,92381,211127.3281
11010000,110100,121,Intermediate,1426272,1464480,1389208,1660692,342117,1426653.375
11022000,110220,121,Intermediate,16633,41640,82722,60437,8459,46998.33203
11029020,110290,121,Intermediate,18660,21096,20980,24943,2614,20245.33398
11029025,110290,121,Intermediate,88833,22443,215091,107955,50651,108789
11029027,110290,121,Intermediate,0,0,0,0,0,0
11029030,110290,121,Intermediate,9363,0,2008,0,0,3790.333252
11029060,110290,121,Intermediate,13500,24719,35289,95572,28933,24502.66602
11031100,110311,121,Intermediate,0,2595,45730,0,0,16108.33301
11031300,110313,121,Intermediate,46033,57657,42388,31375,0,48692.66797
11031912,110319,121,Intermediate,0,6220,68073,85606,0,24764.33398
11031914,110319,121,Intermediate,0,0,0,0,0,0
11031990,110319,121,Intermediate,434465,255253,23400,153953,18616,237706
11032000,110320,121,Intermediate,0,149300,73500,0,0,74266.66406
11041200,110412,122,Consumption,0,3410,19016,22811,3636,7475.333496
11041910,110419,122,Consumption,198202,123745,81028,34093,0,134325
11041990,110419,122,Consumption,16006,14546,2288,14980,0,10946.66699
11042200,110422,122,Consumption,13832,6794,0,0,0,6875.333496
11042300,110423,122,Consumption,14115,19275,73895,7739,3369,35761.66797
11042910,110429,122,Consumption,430972,425018,368106,475600,107888,408032
11042990,110429,122,Consumption,367097,622708,664036,789756,194969,551280.3125
11043000,110430,122,Consumption,0,6360,2952,0,2450,3104
11051000,110510,121,Intermediate,307379,397036,415611,539990,53600,373342
11052000,110520,121,Intermediate,140980,0,3720,0,0,48233.33203
11061000,110610,121,Intermediate,4626,14988,26003,15108,0,15205.66699
11062010,110620,121,Intermediate,46978,66111,68619,66758,20750,60569.33203
11062090,110620,121,Intermediate,39870768,37808832,33329596,45543680,10695084,37003064
11063020,110630,121,Intermediate,63835,0,13224,55529,11118,25686.33398
11063040,110630,121,Intermediate,229231,594825,1044026,826982,143580,622694
11071000,110710,121,Intermediate,4695,0,4513,0,2063,3069.333252
11072000,110720,121,Intermediate,0,14573,7297,17360,0,7290
11081100,110811,22,Intermediate,521749,618907,608617,745806,186264,583091
11081200,110812,22,Intermediate,639486,702388,1068790,1317365,277480,803554.6875
11081300,110813,22,Intermediate,316002,384659,529421,440602,148736,410027.3438
11081400,110814,22,Intermediate,1013625,57594,35625,0,5898,368948
11081900,110819,22,Intermediate,1062871,1775337,2775345,2903189,197658,1871184.375
11082000,110820,22,Intermediate,1188725,1302176,1405555,2424921,480223,1298818.625
11090010,110900,121,Intermediate,97500,354432,0,0,0,150644
11090090,110900,121,Intermediate,4076848,3660506,1945608,3570261,1010201,3227654
12011000,120110,111,Intermediate,307641,213433,231631,167286,0,250901.6719
12019000,120190,111,Intermediate,35750416,18123374,8340290,9307609,674565,20738026
12023040,120230,111,Intermediate,0,0,0,0,0,0
12040000,120400,21,Intermediate,54347,107569,162206,36637,0,108040.6641
12051000,120510,111,Intermediate,0,747523,0,0,0,249174.3281
12059000,120590,111,Intermediate,0,0,0,0,0,0
12060000,120600,111,Intermediate,6927565,6279894,6390305,6555462,1030015,6532588
12074000,120740,111,Intermediate,1184845,1062351,985445,1230089,382023,1077547
12075000,120750,111,Intermediate,0,18780,0,12707,0,6260
12076000,120760,0,Multiple,0,0,0,0,0,0
12077000,120770,0,Multiple,4059370,3722231,5540802,4504426,719141,4440801
12079100,120791,111,Intermediate,0,0,0,0,0,0
12079903,120799,0,Multiple,23148000,15737137,15449573,19580330,2834245,18111570
12081000,120810,121,Intermediate,9610739,2932326,677254,34308,118668,4406773
12089000,120890,121,Intermediate,66477,56195,144836,75717,7173,89169.33594
12091000,120910,21,Intermediate,0,0,3296,0,0,1098.666626
12092100,120921,21,Intermediate,2690,220934,0,0,0,74541.33594
12092500,120925,21,Intermediate,0,0,0,33552,4101,0
12092910,120929,21,Intermediate,306068,528746,273269,86932,0,369361
12092991,120929,21,Intermediate,198714,1068131,608323,267309,90616,625056
12093000,120930,21,Intermediate,3265519,3371018,3539086,5818397,2235256,3391874.25
12099110,120991,21,Intermediate,152387,65626,68253,71130,0,95422
12099120,120991,21,Intermediate,0,3000,0,0,0,1000
12099140,120991,21,Intermediate,20412,0,6734,22748,0,9048.666992
12099150,120991,21,Intermediate,0,20483,11500,98450,59186,10661
12099160,120991,21,Intermediate,12790002,11230613,10903816,11151220,2347028,11641477
12099180,120991,21,Intermediate,79285352,59477312,59717384,45668496,5940126,66160016
12099920,120999,21,Intermediate,264465,205544,420890,340199,53587,296966.3438
12099941,120999,21,Intermediate,1762052,1960675,918718,2072345,149972,1547148.375
12101000,121010,111,Intermediate,0,0,0,0,0,0
12112010,121120,122,Consumption,0,0,28786392,27326556,755731,9595464
12112015,121120,21,Intermediate,0,0,0,0,0,0
12113000,121130,21,Intermediate,0,0,0,0,0,0
12114000,121140,21,Intermediate,0,0,0,0,0,0
12115000,121150,21,Intermediate,0,0,39267,76554,0,13089
12119020,121190,122,Consumption,0,0,8598,7582,0,2866
12119040,121190,21,Intermediate,1100709,595883,831698,448759,77429,842763.3125
12119092,121190,21,Intermediate,0,0,64339624,66067176,12274869,21446542
12119093,121190,21,Intermediate,0,0,28000,83951,7000,9333.333008
12122100,121221,21,Intermediate,25706736,16301405,10664321,16631003,2077465,17557488
12122900,121229,21,Intermediate,2941867,2703839,3974133,3323185,663031,3206613
12129200,121292,111,Intermediate,0,0,0,0,0,0
12129920,121299,111,Intermediate,9499,45265,6420,36419,9185,20394.66602
12129930,121299,111,Intermediate,108839,277402,705437,5853524,1257595,363892.6563
12129992,121299,111,Intermediate,48623708,52494124,39587296,56902528,10767575,46901708
12130000,121300,21,Intermediate,5825,0,0,7410,5675,1941.666626
12141000,121410,21,Intermediate,88650,160310,273438,243780,2848,174132.6719
12149000,121490,21,Intermediate,15430,330135,239189,582811,70675,194918
14011000,140110,21,Intermediate,11742207,12210291,14491842,12831030,3810205,12814780
14019020,140190,21,Intermediate,28033,0,0,6226,0,9344.333008
14019040,140190,21,Intermediate,89287,101601,230115,241815,64890,140334.3281
14042000,140420,21,Intermediate,0,8836,0,0,3846,2945.333252
14049010,140490,21,Intermediate,7490,51808,27182,9450,0,28826.66602
14049030,140490,21,Intermediate,161062,130190,390615,263344,0,227289
14049040,140490,21,Intermediate,24485,88647,34842,0,0,49324.66797
14049090,140490,21,Intermediate,12022344,12063744,10685328,10132153,2806499,11590472
15041020,150410,22,Intermediate,722000,451666,436649,6436,0,536771.6875
15041040,150410,22,Intermediate,2258828,2667494,2749747,2558660,661433,2558689.75
15042020,150420,121,Intermediate,2416928,2667228,2253700,2389823,32908,2445952
15042040,150420,121,Intermediate,1719374,370846,323588,960562,46075,804602.6875
15042060,150420,121,Intermediate,3633203,2498412,2747629,3137129,884893,2959748
15050010,150500,22,Intermediate,184512,401148,56525,655384,95760,214061.6719
15050090,150500,22,Intermediate,6279026,4289046,4152351,5606448,969596,4906807.5
15060000,150600,22,Intermediate,88500,153350,52200,29000,48700,98016.66406
16023200,160232,122,Consumption,0,0,2526,0,0,842
16030010,160300,121,Intermediate,0,0,0,93789,0,0
16030090,160300,121,Intermediate,730550,938798,717604,965119,330377,795650.6875
16041120,160411,122,Consumption,0,110640,347924,694847,0,152854.6719
16041140,160411,122,Consumption,11123290,8019913,7185884,7794621,2548719,8776362
16041220,160412,122,Consumption,0,6480,0,0,0,2160
16041240,160412,122,Consumption,0,5520,0,0,0,1840
16041260,160412,122,Consumption,582254,319038,302661,809553,0,401317.6563
16041310,160413,122,Consumption,1462036,1427455,839690,1085384,348675,1243060.375
16041320,160413,122,Consumption,31200,0,9000,18000,9000,13400
16041330,160413,122,Consumption,13440,19404,39374,0,0,24072.66602
16041340,160413,122,Consumption,2116947,2369557,3143736,4468999,849346,2543413.25
16041390,160413,122,Consumption,2944669,3453094,3855945,3593192,1030821,3417902.75
16041410,160414,122,Consumption,0,0,0,0,0,0
16041422,160414,122,Consumption,0,0,4145207,4929432,0,1381735.625
16041430,160414,122,Consumption,9917904,11604468,7602353,9589382,1730003,9708242
16041440,160414,122,Consumption,87232360,67683928,96676200,94004120,4337184,83864160
16041450,160414,122,Consumption,345336,0,13644,2500,0,119660
16041470,160414,122,Consumption,0,0,0,18381,0,0
16041480,160414,122,Consumption,47626,0,0,80304,2460,15875.33301
16041500,160415,122,Consumption,11199485,13048994,11696220,14757440,3246022,11981566
16041620,160416,122,Consumption,13175,0,7344,42719,0,6839.666504
16041640,160416,122,Consumption,0,97303,189462,50236,10928,95588.33594
16041660,160416,122,Consumption,0,0,0,40400,0,0
16041710,160417,122,Consumption,48425884,47857332,40640260,70612392,23119958,45641160
16041740,160417,122,Consumption,0,0,0,0,0,0
16041750,160417,122,Consumption,153900,0,146330,5445,0,100076.6641
16041760,160417,122,Consumption,220750,747300,331564,343858,460000,433204.6563
16041780,160417,122,Consumption,9146800,5101373,7323538,6699564,15902,7190570.5
16041810,160418,122,Consumption,0,0,0,0,0,0
16041890,160418,122,Consumption,0,0,0,0,0,0
16041910,160419,122,Consumption,13618801,19997388,29749636,36129452,4811040,21121942
16041922,160419,122,Consumption,0,0,1389093,2512694,372810,463031
16041925,160419,122,Consumption,65050,105425,91650,810524,61688,87375
16041932,160419,122,Consumption,0,0,363146,315932,137063,121048.6641
16041941,160419,122,Consumption,2058092,3228485,2574071,2525018,356148,2620216
16041951,160419,122,Consumption,8371316,1767512,1882944,3489622,127087,4007257.25
16041961,160419,122,Consumption,0,3453,0,0,0,1151
16041982,160419,122,Consumption,0,0,168601,215371,43102,56200.33203
16042005,160420,122,Consumption,1330384,956901,918724,1274642,424991,1068669.625
16042010,160420,122,Consumption,68488,126554,18591,111889,0,71211
16042015,160420,122,Consumption,0,0,37620,52126,21128,12540
16042020,160420,122,Consumption,1684615,544405,608775,561040,239561,945931.6875
16042025,160420,122,Consumption,1256924,2398734,1805867,878903,356810,1820508.375
16042030,160420,122,Consumption,4266207,3759566,2997255,1653445,277164,3674342.75
16042040,160420,122,Consumption,26530,53937,5741,146970,0,28736
16042050,160420,122,Consumption,428789,704998,570106,794760,62988,567964.3125
16042060,160420,122,Consumption,15462488,13449357,13527662,13921540,2414832,14146502
16043100,160431,122,Consumption,4560599,5922146,7168355,8910114,1714215,5883700
16043230,160432,122,Consumption,72712,19637,0,0,0,30783
16043240,160432,122,Consumption,1149935,1613436,2267237,3540898,495203,1676869.375
16051005,160510,122,Consumption,0,0,0,0,0,0
16051020,160510,122,Consumption,119222848,85358240,84899944,124125872,15864253,96493680
16051040,160510,122,Consumption,2383779,1685053,2185548,931891,155543,2084793.375
16051060,160510,122,Consumption,2070165,2079514,2519865,2429313,965316,2223181.25
16052105,160521,122,Consumption,89317,210539,248362,88573,6588,182739.3281
16052110,160521,122,Consumption,154977200,169763792,224162048,241044880,30539040,182967680
16052905,160529,122,Consumption,0,0,0,18432,81524,0
16052910,160529,122,Consumption,267581,194015,455581,1602372,128130,305725.6563
16053005,160530,122,Consumption,0,0,0,0,0,0
16053010,160530,122,Consumption,43725,8103,5326,12651,4475,19051.33398
16054005,160540,122,Consumption,709365,746278,466157,1177163,106671,640600
16054010,160540,122,Consumption,62173652,73854568,65060696,87731872,5600266,67029640
16055105,160551,122,Consumption,789992,649867,338092,232000,0,592650.3125
