reporter_name,reporter_code,year,classification,classification_version,duty_scheme_code,duty_scheme_name,product_code,mtn_categories,simple_average,trade_weighted,duty_free_share
China,C156,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S02,"Machinery for specialized industries",7.97110168460743,3.3875607863204,0.0800340996168582
China,C156,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S02,"Machinery for specialized industries",6.97703277990634,2.19143000857727,0.0972754789272031
China,C156,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S02,"Machinery for specialized industries",7.05621541081311,2.934451907302,0.0800340996168582
China,C156,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S02,"Machinery for specialized industries",7.02313292223364,1.65748969759153,0.104744604316547
China,C156,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S02,"Machinery for specialized industries",6.98986802894849,2.33125586242701,0.0972754789272031
China,C156,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S02,"Machinery for specialized industries",7.01773723878041,2.18508935185124,0.102946043165468
China,C156,2025,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S02,"Machinery for specialized industries",7.02313292223364,,0.104744604316547
"United States of America",C840,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S02,"Machinery for specialized industries",1.42290549169859,0.8780072161778,0.603256704980843
"United States of America",C840,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S02,"Machinery for specialized industries",1.54862709832134,0.78545663262942,0.575359712230216
"United States of America",C840,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S02,"Machinery for specialized industries",1.42708173690932,0.938030138599094,0.603256704980843
"United States of America",C840,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S02,"Machinery for specialized industries",1.54862709832134,0.77246551050601,0.575359712230216
"United States of America",C840,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S02,"Machinery for specialized industries",1.42708173690932,0.824940536083703,0.603256704980843
"United States of America",C840,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S02,"Machinery for specialized industries",1.54889088729017,0.76857889402274,0.575239928057554
"United States of America",C840,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S02,"Machinery for specialized industries",1.42708173690932,0.874869044681849,0.603256704980843
China,C156,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J03,"Residues of food processing industry",5.88541666666667,6.46810826956252,0
China,C156,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J03,"Residues of food processing industry",5.88541666666667,7.11047791104218,0
China,C156,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J03,"Residues of food processing industry",5.88541666666667,6.42481224322955,0
China,C156,2025,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J03,"Residues of food processing industry",5.88541666666667,,0
China,C156,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J03,"Residues of food processing industry",5.88541666666667,6.3805635415507,0
China,C156,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J03,"Residues of food processing industry",5.88541666666667,6.13540762284587,0
China,C156,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J03,"Residues of food processing industry",5.88541666666667,6.05302130532191,0
"United States of America",C840,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J03,"Residues of food processing industry",1.00828125,2.15924223830291,0.348958333333333
"United States of America",C840,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J03,"Residues of food processing industry",0.9815625,2.29958648667852,0.348958333333333
"United States of America",C840,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J03,"Residues of food processing industry",0.895677083333333,1.79089835839284,0.390625
"United States of America",C840,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J03,"Residues of food processing industry",0.98109375,1.47108227153811,0.348958333333333
"United States of America",C840,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J03,"Residues of food processing industry",0.984791666666667,2.17063795442163,0.348958333333333
"United States of America",C840,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J03,"Residues of food processing industry",1.14348958333333,1.90486612019007,0.348958333333333
"United States of America",C840,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J03,"Residues of food processing industry",1.12807291666667,1.87954250635172,0.348958333333333
China,C156,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",I02,"Silk and wool",16.0375,32.5364450771758,0
China,C156,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",I02,"Silk and wool",16.0375,27.7530550172488,0
China,C156,2025,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",I02,"Silk and wool",16.0375,,0
China,C156,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",I02,"Silk and wool",16.0375,29.6928571922698,0
China,C156,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",I02,"Silk and wool",16.0375,28.5845788290142,0
China,C156,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",I02,"Silk and wool",16.0375,29.78103693106,0
China,C156,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",I02,"Silk and wool",16.0375,24.4248489057287,0
"United States of America",C840,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",I02,"Silk and wool",1.20030357142857,0.885340657030802,0.572265
"United States of America",C840,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",I02,"Silk and wool",1.28286071428571,0.753458234359075,0.572265
"United States of America",C840,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",I02,"Silk and wool",1.32134761904762,0.95121101703077,0.572265
"United States of America",C840,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",I02,"Silk and wool",1.32255357142857,0.966111393210813,0.572265
"United States of America",C840,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",I02,"Silk and wool",1.21914404761905,1.01174670270944,0.572265
"United States of America",C840,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",I02,"Silk and wool",1.262425,0.888587528615161,0.572265
"United States of America",C840,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",I02,"Silk and wool",1.41794166666667,0.92955739780444,0.572265
China,C156,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",R01,"Rubber and rubber products",11.309375,11.0551624166793,0.0125
China,C156,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",R01,"Rubber and rubber products",11.309375,10.8313329701326,0.0125
China,C156,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",R01,"Rubber and rubber products",11.309375,11.0822613862513,0.0125
China,C156,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",R01,"Rubber and rubber products",11.309375,11.2426293219763,0.0125
China,C156,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",R01,"Rubber and rubber products",11.68125,11.2381438634488,0.0125
China,C156,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",R01,"Rubber and rubber products",11.309375,11.093232665566,0.0125
China,C156,2025,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",R01,"Rubber and rubber products",11.309375,,0.0125
"United States of America",C840,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",R01,"Rubber and rubber products",1.56447619047619,2.69378989958317,0.5612475
"United States of America",C840,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",R01,"Rubber and rubber products",1.68739285714286,2.96248701601341,0.55083125
"United States of America",C840,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",R01,"Rubber and rubber products",1.56447619047619,2.98822962051883,0.5612475
"United States of America",C840,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",R01,"Rubber and rubber products",1.56447619047619,2.72778267569486,0.5612475
"United States of America",C840,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",R01,"Rubber and rubber products",1.56447619047619,3.29171188140796,0.5612475
"United States of America",C840,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",R01,"Rubber and rubber products",1.68739285714286,2.94759909345674,0.55083125
"United States of America",C840,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",R01,"Rubber and rubber products",1.66614285714286,2.93038293974958,0.55333125
China,C156,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",N03,Pharmaceuticals,3.43196004993758,2.12571397320678,0.17478202247191
China,C156,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",N03,Pharmaceuticals,4.29872286079183,3.86301113224356,0.0114942528735632
China,C156,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",N03,Pharmaceuticals,3.4698595146871,1.98756073850176,0.167305747126437
China,C156,2025,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",N03,Pharmaceuticals,3.43196004993758,,0.17478202247191
China,C156,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",N03,Pharmaceuticals,3.4698595146871,1.96630350101128,0.167305747126437
China,C156,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",N03,Pharmaceuticals,3.43682896379526,2.07985213042118,0.17478202247191
China,C156,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",N03,Pharmaceuticals,3.4698595146871,2.07288145768998,0.167305747126437
"United States of America",C840,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",N03,Pharmaceuticals,0.13448275862069,0.00425895207241283,0.971264367816092
"United States of America",C840,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",N03,Pharmaceuticals,0.178670411985019,0.0120303045586991,0.964419101123595
"United States of America",C840,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",N03,Pharmaceuticals,0.184794007490637,0.00773857259146139,0.964419101123595
"United States of America",C840,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",N03,Pharmaceuticals,0.13448275862069,0.00539880536946451,0.971264367816092
"United States of America",C840,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",N03,Pharmaceuticals,0.13448275862069,0.0047225683509483,0.971264367816092
"United States of America",C840,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",N03,Pharmaceuticals,0.13448275862069,0.00488133942690272,0.971264367816092
"United States of America",C840,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",N03,Pharmaceuticals,0.194044943820225,0.0125909992651244,0.964419101123595
China,C156,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",F03,"Vegetable fats and oils",12.8888888888889,12.9255413043481,0
China,C156,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",F03,"Vegetable fats and oils",12.578431372549,10.7737176743959,0
China,C156,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",F03,"Vegetable fats and oils",12.578431372549,10.3635101474632,0
China,C156,2025,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",F03,"Vegetable fats and oils",12.8888888888889,,0
China,C156,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",F03,"Vegetable fats and oils",12.578431372549,11.0361682162379,0
China,C156,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",F03,"Vegetable fats and oils",12.578431372549,10.3445822986851,0
China,C156,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",F03,"Vegetable fats and oils",12.8888888888889,12.3360081184601,0
"United States of America",C840,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",F03,"Vegetable fats and oils",3.22132478632479,3.42210200654564,0.282048717948718
"United States of America",C840,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",F03,"Vegetable fats and oils",4.20596078431373,2.59855841348981,0.323526470588235
"United States of America",C840,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",F03,"Vegetable fats and oils",3.57902941176471,3.01353876014735,0.323526470588235
"United States of America",C840,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",F03,"Vegetable fats and oils",3.778,3.00219613749636,0.323526470588235
"United States of America",C840,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",F03,"Vegetable fats and oils",3.26782905982906,3.07411249072179,0.282048717948718
"United States of America",C840,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",F03,"Vegetable fats and oils",3.43899019607843,3.10536195651353,0.323526470588235
"United States of America",C840,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",F03,"Vegetable fats and oils",3.26402564102564,2.99266741684593,0.27991282051282
China,C156,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U05,"Bicycles, motorcycles and other transport equipment",13.1938775510204,21.0941345592429,0
China,C156,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U05,"Bicycles, motorcycles and other transport equipment",16.0086466165414,14.7898619225791,0
China,C156,2025,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U05,"Bicycles, motorcycles and other transport equipment",13.1938775510204,,0
China,C156,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U05,"Bicycles, motorcycles and other transport equipment",13.9511278195489,18.6730083448181,0
China,C156,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U05,"Bicycles, motorcycles and other transport equipment",13.1938775510204,12.5032836836074,0
China,C156,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U05,"Bicycles, motorcycles and other transport equipment",13.9511278195489,14.319102636438,0
China,C156,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U05,"Bicycles, motorcycles and other transport equipment",13.9511278195489,19.0673971388859,0
"United States of America",C840,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U05,"Bicycles, motorcycles and other transport equipment",1.49210526315789,2.31789969185977,0.745613157894737
"United States of America",C840,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U05,"Bicycles, motorcycles and other transport equipment",1.73095238095238,1.97281348661321,0.674602380952381
"United States of America",C840,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U05,"Bicycles, motorcycles and other transport equipment",1.49210526315789,2.20466722254125,0.745613157894737
"United States of America",C840,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U05,"Bicycles, motorcycles and other transport equipment",1.73095238095238,1.97898680889664,0.674602380952381
"United States of America",C840,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U05,"Bicycles, motorcycles and other transport equipment",1.49210526315789,2.18427415789685,0.745613157894737
"United States of America",C840,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U05,"Bicycles, motorcycles and other transport equipment",1.73095238095238,2.03848355719568,0.674602380952381
"United States of America",C840,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U05,"Bicycles, motorcycles and other transport equipment",1.49210526315789,2.35173911918653,0.745613157894737
China,C156,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U02,"Railway vehicles",3.9,3.41182389233115,0
China,C156,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U02,"Railway vehicles",3.9,3.38145632142929,0
China,C156,2025,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U02,"Railway vehicles",3.9,,0
China,C156,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U02,"Railway vehicles",3.9,3.17233378295158,0
China,C156,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U02,"Railway vehicles",3.9,3.29902345812494,0
China,C156,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U02,"Railway vehicles",3.93913043478261,3.2653445728686,0
China,C156,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U02,"Railway vehicles",3.9,3.16152195912333,0
"United States of America",C840,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U02,"Railway vehicles",5.1463768115942,3.36371231263789,0.318839130434783
"United States of America",C840,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U02,"Railway vehicles",5.1463768115942,3.22841761846877,0.318839130434783
"United States of America",C840,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U02,"Railway vehicles",5.1463768115942,2.62260928875547,0.318839130434783
"United States of America",C840,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",U02,"Railway vehicles",5.1463768115942,3.85415479381035,0.318839130434783
